,alpha,n,van_bau,efron_bau,strat_bau,ps_min_bau,pm_bau,pm_kk,pm_kk_pbs,van_linear,efron_lin,strat_lin,ps_min_lin,pm_lin,pm_lin_kk,pm_lin_kk_pbs,van_exact,efron_exact,strat_exact,ps_min_exact,pm_exact,pm_kk_exact
std_err_beta_T,0.1,200,0.372381673,0.366970049,0.27259917,0.267187068,0.27493005,0.268939494,NA,0.24884486,0.255351898,0.254860286,0.251156825,0.236565902,0.252844659,0.257031908,NA,NA,NA,NA,NA,NA
power,0.1,200,0.047,0.046,0.006,0.006,0.007,0.069,0.054766734,0.051,0.055,0.052,0.056,0.045,0.064,0.601,0.043,0.055,0.007,0.008,0.059,0.053169734
pct_trt_diff,0.1,200,0.028495,0.003255,0.004005,0.00155,0.00725,0.00692,0.006865,0.028615,0.003365,0.00416,0.001525,0.00694,0.0068,0.00677,0.028385,0.00358,0.00413,0.00151,0.006875,0.006965
res_end_prop_avg,0.1,200,NA,NA,NA,NA,0.06477,0.06431,0.06412,NA,NA,NA,NA,0.06389,0.06455,0.06453,NA,NA,NA,NA,0.06377,0.06344
ssqr_over_sum,0.1,200,NA,NA,NA,NA,NA,0.655440284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ssqr_eq_ssqd_pval,0.1,200,NA,NA,NA,NA,NA,0.014040327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
match_corr,0.1,200,NA,NA,NA,NA,NA,0.514043005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
corr_eq_zero_pval,0.1,200,NA,NA,NA,NA,NA,9.91E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pct_only_matches,0.1,200,NA,NA,NA,NA,NA,0.018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
avg_max_std_diff_bal,0.2,200,0.784024818,0.785285466,0.390582841,0.377657749,0.346586578,0.336202183,0.352124497,0.813028233,0.780075627,0.384216248,0.37402375,0.346400838,0.342617351,0.343174687,0.831452766,0.771940213,0.770510642,0.806594391,0.345574339,0.349914538
avg_max_ks_stat,0.2,200,0.118999367,0.116534335,0.08562993,0.085619427,0.085237852,0.085614046,0.086078135,0.118642442,0.116438024,0.085891265,0.08521259,0.08597919,0.086259085,0.085639026,0.120162632,0.116113171,0.117043558,0.118118946,0.085510083,0.085204944
avg_beta_T,0.2,200,0.008943401,-0.017253896,0.012026712,-0.001676854,-0.00395096,-0.002907122,NA,-0.005928877,0.00746117,0.015429623,-0.000487411,-0.00148441,0.009518172,0.01105027,NA,NA,NA,NA,NA,NA
avg_abs_bias,0.2,200,0.300394662,0.294130554,0.219710156,0.211964318,0.228076332,0.209706016,NA,0.19586589,0.203922348,0.205326884,0.200944757,0.201033911,0.206639969,0.215935788,NA,NA,NA,NA,NA,NA
std_err_beta_T,0.2,200,0.372381673,0.366970049,0.27259917,0.267187068,0.282281439,0.273416038,NA,0.24884486,0.255351898,0.254860286,0.251156825,0.25108029,0.264102055,0.273198859,NA,NA,NA,NA,NA,NA
power,0.2,200,0.047,0.046,0.006,0.006,0.008,0.05,0.064257028,0.051,0.055,0.052,0.056,0.055,0.065,0.326,0.043,0.055,0.007,0.008,0.049,0.052
pct_trt_diff,0.2,200,0.028495,0.003255,0.004005,0.00155,0.00486,0.004685,0.00483,0.028615,0.003365,0.00416,0.001525,0.004645,0.004745,0.004895,0.028385,0.00358,0.00413,0.00151,0.004625,0.00482
res_end_prop_avg,0.2,200,NA,NA,NA,NA,0.03216,0.03152,0.03228,NA,NA,NA,NA,0.03232,0.03269,0.03271,NA,NA,NA,NA,0.03277,0.03285
ssqr_over_sum,0.2,200,NA,NA,NA,NA,NA,0.628842992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ssqr_eq_ssqd_pval,0.2,200,NA,NA,NA,NA,NA,0.072773368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
match_corr,0.2,200,NA,NA,NA,NA,NA,0.49301426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
corr_eq_zero_pval,0.2,200,NA,NA,NA,NA,NA,7.57E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pct_only_matches,0.2,200,NA,NA,NA,NA,NA,0.277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
